Year,Region,Commodity,Data Item,Value
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","13,000"
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",63.4
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",38.7
2016,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","21,000"
2016,REGION 6 & 7 (AZ CA HI),ORANGES,"ORANGES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,700"
2016,REGION 6 & 7 (AZ CA HI),ORANGES,"ORANGES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",130
2016,REGION 6 & 7 (AZ CA HI),ORANGES,"ORANGES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",103
2016,REGION 6 & 7 (AZ CA HI),ORANGES,"ORANGES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","11,000"
2016,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","29,700"
2016,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",89.9
2016,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",64.4
2016,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","46,000"
2016,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,100"
2016,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",220
2016,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",92.3
2016,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","14,000"
2016,REGION 6 & 7 (AZ CA HI),SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,800"
2016,REGION 6 & 7 (AZ CA HI),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",64.4
2016,REGION 6 & 7 (AZ CA HI),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",27.3
2016,REGION 6 & 7 (AZ CA HI),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","6,500"
2016,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","22,800"
2016,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",36.8
2016,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",28.8
2016,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","30,000"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","78,300"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",28.3
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",64.6
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","35,000"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","44,900"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",167
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",94.7
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","85,000"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","28,700"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",30.7
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",47.7
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","19,000"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","30,800"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",166
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",70.5
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","72,000"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","4,150"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",46.8
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",65.8
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,000"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","28,800"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",28.3
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",63.6
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","12,000"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,300"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",29.7
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",55
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,400"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","4,850"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",51.2
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",73
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","3,900"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","11,500"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",35.4
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",76.7
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,500"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","8,500"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",27
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",57.5
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","4,600"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,050"
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",25.4
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",49.9
2015,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,500"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","20,900"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",15.1
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",47.9
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,500"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","15,800"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",77
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",50.9
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","31,000"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,800"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",35.6
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",42.8
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","10,000"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","18,300"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",49.6
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",55.1
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","15,500"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","25,100"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",66.1
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",64.6
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","23,000"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,100"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",24.9
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",60.3
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,000"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","6,900"
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",50.8
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",57.5
2015,REGION 2 (AL DE GA KY MD NC SC TN VA WV),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,000"
2015,REGION 3 (AR FL LA MO MS NM OK TX),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","4,650"
2015,REGION 3 (AR FL LA MO MS NM OK TX),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",90
2015,REGION 3 (AR FL LA MO MS NM OK TX),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",48.1
2015,REGION 3 (AR FL LA MO MS NM OK TX),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","13,000"
2015,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","4,300"
2015,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",25.4
2015,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",38.7
2015,REGION 3 (AR FL LA MO MS NM OK TX),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","47,000"
2015,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","9,900"
2015,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",40.7
2015,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",46.7
2015,REGION 3 (AR FL LA MO MS NM OK TX),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","14,000"
2015,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,500"
2015,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",16.9
2015,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",26.7
2015,REGION 3 (AR FL LA MO MS NM OK TX),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","4,800"
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, OTHER (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,450"
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, OTHER (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",71
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, OTHER (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",58.6
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, OTHER (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","3,200"
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","29,600"
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",48.5
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",60.4
2015,REGION 3 (AR FL LA MO MS NM OK TX),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","26,000"
2015,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,000"
2015,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",68.3
2015,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",70.3
2015,REGION 3 (AR FL LA MO MS NM OK TX),PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","3,000"
2015,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,650"
2015,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",65.1
2015,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",49.5
2015,REGION 3 (AR FL LA MO MS NM OK TX),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","4,300"
2015,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,750"
2015,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",34.7
2015,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",38
2015,REGION 4 (CO MN MT ND NV SD UT WY),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","4,100"
2015,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,600"
2015,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",19.5
2015,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",27
2015,REGION 4 (CO MN MT ND NV SD UT WY),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","3,200"
2015,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,650"
2015,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",39.7
2015,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",42.9
2015,REGION 4 (CO MN MT ND NV SD UT WY),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,000"
2015,REGION 4 (CO MN MT ND NV SD UT WY),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,950"
2015,REGION 4 (CO MN MT ND NV SD UT WY),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",28.1
2015,REGION 4 (CO MN MT ND NV SD UT WY),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",48
2015,REGION 4 (CO MN MT ND NV SD UT WY),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","29,000"
2015,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","104,200"
2015,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",45.2
2015,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",52.7
2015,REGION 5 (AK ID OR WA),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","91,000"
2015,REGION 5 (AK ID OR WA),"BERRIES, OTHER","BERRIES, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,150"
2015,REGION 5 (AK ID OR WA),"BERRIES, OTHER","BERRIES, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",31.8
2015,REGION 5 (AK ID OR WA),"BERRIES, OTHER","BERRIES, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",28.1
